customer_id,district,plan_tier,gender,payment_method,tenure_months,tenure_band,monthly_arpu_lkr,avg_nps_score,complaint_count_6m,late_payment_count_12m,app_usage_flag,churn_flag,churn_label,churn_date,churn_probability,priority_score,revenue_at_risk,annual_revenue_at_risk
C1037145,Galle,Silver,Female,Auto-debit,50,37-60m,3047.97,9.0,0.0,0,0,0,Retained,,0.16946265,516.5170764121413,516.5170764121413,6198.204916945695
C1011803,Kurunegala,Basic,Male,App,21,13-24m,1214.65,5.0,1.0,1,0,0,Retained,,0.457808,556.0764725372196,556.0764725372196,6672.917670446635
C1048396,Vavuniya,Basic,Male,Auto-debit,3,0-6m,953.15,6.0,1.0,3,0,0,Retained,,0.65763295,626.8228434026241,626.8228434026241,7521.87412083149
C1000442,Kurunegala,Silver,Male,Bank transfer,45,37-60m,2308.39,1.0,2.0,2,0,0,Retained,,0.56714815,1309.1991157013176,1309.1991157013176,15710.389388415811
C1010588,Gampaha,Basic,Male,App,3,0-6m,1216.89,6.0,0.0,2,1,1,Churned,2/16/2025,0.6238233,759.1243174088002,759.1243174088002,9109.491808905601
C1030098,Gampaha,Gold,Female,Auto-debit,3,0-6m,3659.9,4.0,1.0,1,1,0,Retained,,0.604517,2212.471706199646,2212.471706199646,26549.660474395754
C1031414,Jaffna,Gold,Female,Bank transfer,9,7-12m,3420.7,10.0,1.0,1,1,1,Churned,6/29/2025,0.5374324,1838.3949168503284,1838.3949168503284,22060.73900220394
C1048416,Jaffna,Silver,Male,App,7,7-12m,2538.56,9.0,0.0,0,0,0,Retained,,0.43280137,1098.6922352981567,1098.6922352981567,13184.306823577881
C1017629,Anuradhapura,Basic,Female,Bank transfer,10,7-12m,1184.87,7.0,2.0,1,1,0,Retained,,0.4929641,584.0983600348234,584.0983600348234,7009.1803204178805
C1046771,Matale,Basic,Female,App,47,37-60m,1387.76,9.0,1.0,1,1,0,Retained,,0.25909397,359.56024789094926,359.56024789094926,4314.722974691391
C1027742,Colombo,Silver,Female,Auto-debit,37,37-60m,3253.31,7.0,2.0,1,1,1,Churned,5/28/2025,0.4442469,1445.272843722105,1445.272843722105,17343.274124665262
C1034017,Gampaha,Basic,Female,Auto-debit,25,25-36m,1513.59,9.0,1.0,0,1,0,Retained,,0.16529882,250.19464027047155,250.19464027047155,3002.3356832456584
C1044484,Hambantota,Basic,Male,Cash,5,0-6m,834.84,9.0,2.0,2,0,1,Churned,2/11/2025,0.6719103,560.9375831222534,560.9375831222534,6731.250997467041
C1004276,Nuwara Eliya,Gold,Male,App,19,13-24m,3740.17,10.0,0.0,1,0,1,Churned,3/3/2025,0.44916686,1679.960430313051,1679.960430313051,20159.52516375661
C1011322,Hambantota,Silver,Female,App,23,13-24m,2619.38,10.0,0.0,2,0,0,Retained,,0.4351227,1139.7516941159963,1139.7516941159963,13677.020329391955
C1048424,Gampaha,Gold,Male,Auto-debit,12,7-12m,4067.34,8.0,1.0,0,1,0,Retained,,0.44651997,1816.148538415432,1816.148538415432,21793.782460985185
C1043849,Matara,Basic,Female,App,5,0-6m,1346.68,7.0,2.0,0,1,0,Retained,,0.61530346,828.6168591809273,828.6168591809273,9943.402310171128
C1010057,Nuwara Eliya,Basic,Male,Bank transfer,3,0-6m,1330.84,8.0,0.0,1,1,0,Retained,,0.49822053,663.0518143141269,663.0518143141269,7956.621771769523
C1027746,Kandy,Basic,Female,Bank transfer,4,0-6m,1136.4,9.0,0.0,0,1,0,Retained,,0.45377696,515.6721323490143,515.6721323490143,6188.065588188172
C1027315,Kalutara,Gold,Male,Bank transfer,24,13-24m,4509.37,5.0,1.0,0,1,0,Retained,,0.44366723,2000.6597104293107,2000.6597104293107,24007.91652515173
C1029362,Nuwara Eliya,Gold,Male,App,21,13-24m,3997.56,7.0,1.0,0,1,0,Retained,,0.5123297,2048.068705973625,2048.068705973625,24576.824471683503
C1032543,Ampara,Gold,Male,Auto-debit,46,37-60m,4323.03,8.0,2.0,2,1,1,Churned,4/19/2025,0.4635388,2003.892120016515,2003.892120016515,24046.70544019818
C1045237,Jaffna,Silver,Male,App,22,13-24m,3041.14,8.0,0.0,0,0,0,Retained,,0.31889248,969.796673412323,969.796673412323,11637.560080947876
C1042233,Ampara,Basic,Female,Auto-debit,11,7-12m,1555.38,9.0,1.0,1,1,0,Retained,,0.41647196,647.7721542835236,647.7721542835236,7773.265851402283
C1029882,Gampaha,Basic,Male,Auto-debit,4,0-6m,1478.31,7.0,1.0,0,1,1,Churned,6/17/2025,0.56162953,830.2625560641288,830.2625560641288,9963.150672769545
C1013751,Hambantota,Silver,Female,App,13,13-24m,2501.71,9.0,1.0,1,1,0,Retained,,0.4825934,1207.3087031057478,1207.3087031057478,14487.704437268974
C1005497,Kandy,Gold,Male,App,49,37-60m,3427.3,6.0,2.0,0,0,0,Retained,,0.5062624,1735.1131975769997,1735.1131975769997,20821.358370923997
C1007044,Kegalle,Basic,Male,Bank transfer,2,0-6m,1363.13,4.0,0.0,1,1,0,Retained,,0.6846018,933.2012294864655,933.2012294864655,11198.414753837587
C1029317,Matara,Basic,Male,Cash,5,0-6m,969.15,4.0,0.0,2,0,0,Retained,,0.61030716,591.4791812449694,591.4791812449694,7097.750174939632
C1018738,Kandy,Gold,Female,App,22,13-24m,2349.14,4.0,2.0,1,0,1,Churned,5/23/2025,0.6233816,1464.4106863212585,1464.4106863212585,17572.928235855103
C1039950,Ampara,Platinum,Male,Auto-debit,35,25-36m,7928.92,9.0,0.0,2,1,0,Retained,,0.44320667,3514.1502132463456,3514.1502132463456,42169.802558956144
C1028393,Matara,Gold,Male,Bank transfer,18,13-24m,3288.86,6.0,0.0,4,0,0,Retained,,0.5422689,1783.4464032244682,1783.4464032244682,21401.356838693617
C1005097,Ampara,Silver,Female,Auto-debit,12,7-12m,1838.5,10.0,1.0,0,0,0,Retained,,0.38254356,703.306342124939,703.306342124939,8439.676105499268
C1021711,Anuradhapura,Basic,Male,Bank transfer,1,0-6m,1404.37,7.0,1.0,1,1,0,Retained,,0.67926836,953.9441069269179,953.9441069269179,11447.329283123016
C1045063,Gampaha,Gold,Male,App,34,25-36m,4386.1,7.0,3.0,1,1,0,Retained,,0.5344854,2344.306411725283,2344.306411725283,28131.676940703393
C1017818,Galle,Silver,Male,Bank transfer,18,13-24m,1874.42,2.0,2.0,0,1,1,Churned,10/3/2025,0.64459455,1208.240916659832,1208.240916659832,14498.890999917985
C1012380,Anuradhapura,Gold,Male,Cash,22,13-24m,2949.2,7.0,0.0,0,0,1,Churned,2/24/2025,0.4764839,1405.246351134777,1405.246351134777,16862.956213617323
C1014588,Trincomalee,Silver,Female,Auto-debit,15,13-24m,1276.78,5.0,1.0,0,0,0,Retained,,0.4479415,571.9227635246515,571.9227635246515,6863.073162295817
C1030531,Kegalle,Gold,Male,App,43,37-60m,4151.16,10.0,0.0,0,1,0,Retained,,0.3140486,1303.665937707424,1303.665937707424,15643.99125248909
C1013311,Kurunegala,Silver,Female,App,15,13-24m,1533.13,9.0,0.0,2,0,0,Retained,,0.45006555,690.0090015596152,690.0090015596152,8280.108018715382
C1004541,Colombo,Silver,Female,Auto-debit,12,7-12m,2404.79,5.0,0.0,1,0,0,Retained,,0.39314938,945.441687707901,945.441687707901,11345.300252494812
C1047531,Colombo,Gold,Male,Bank transfer,15,13-24m,3462.19,10.0,0.0,4,1,0,Retained,,0.5456232,1889.0511288177968,1889.0511288177968,22668.61354581356
C1042777,Colombo,Gold,Female,Auto-debit,16,13-24m,4739.39,7.0,2.0,3,0,1,Churned,11/17/2025,0.55172634,2614.846304445267,2614.846304445267,31378.1556533432
C1022731,Badulla,Basic,Male,Auto-debit,11,7-12m,1076.39,7.0,0.0,1,0,0,Retained,,0.3397084,365.65871159970766,365.65871159970766,4387.904539196492
C1046057,Hambantota,Basic,Male,Auto-debit,3,0-6m,882.13,7.0,0.0,1,1,1,Churned,1/2/2025,0.51162577,451.32043762683867,451.32043762683867,5415.845251522064
C1022115,Kalutara,Gold,Female,Bank transfer,42,37-60m,4253.45,9.0,0.0,0,0,0,Retained,,0.24946737,1061.0969972372054,1061.0969972372054,12733.163966846465
C1023416,Colombo,Basic,Male,Bank transfer,3,0-6m,1241.18,9.0,0.0,0,1,1,Churned,6/21/2025,0.48757303,605.1658904099464,605.1658904099464,7261.990684919358
C1027353,Matara,Gold,Male,Auto-debit,22,13-24m,5602.71,9.0,1.0,2,0,0,Retained,,0.4840804,2712.1621205368638,2712.1621205368638,32545.945446442365
C1027258,Kurunegala,Silver,Male,Auto-debit,4,0-6m,3084.93,8.0,0.0,0,1,0,Retained,,0.4531033,1397.7919753289223,1397.7919753289223,16773.503703947066
C1017821,Gampaha,Basic,Male,Cash,4,0-6m,1094.83,6.0,0.0,0,1,0,Retained,,0.5765118,631.1824143105745,631.1824143105745,7574.188971726893
C1022462,Hambantota,Gold,Female,App,18,13-24m,3843.1,6.0,0.0,0,1,0,Retained,,0.43765214,1681.9409425228835,1681.9409425228835,20183.291310274602
C1007960,Gampaha,Basic,Female,Cash,3,0-6m,1073.74,3.0,1.0,0,1,0,Retained,,0.7108711,763.2907353711129,763.2907353711129,9159.488824453354
C1014440,Gampaha,Basic,Female,Bank transfer,11,7-12m,1065.34,6.0,0.0,0,1,1,Churned,5/5/2025,0.41077155,437.6113617432117,437.6113617432117,5251.33634091854
C1014986,Badulla,Platinum,Female,App,19,13-24m,6391.05,6.0,0.0,1,0,0,Retained,,0.556196,3554.6762818694115,3554.6762818694115,42656.11538243294
C1021076,Kandy,Basic,Male,Bank transfer,5,0-6m,1223.68,10.0,2.0,0,1,0,Retained,,0.62006927,758.7663586425782,758.7663586425782,9105.196303710938
C1044713,Anuradhapura,Basic,Male,App,4,0-6m,1113.18,7.0,2.0,1,0,1,Churned,9/4/2025,0.65395963,727.9747830605507,727.9747830605507,8735.69739672661
C1012696,Kurunegala,Basic,Male,Bank transfer,10,7-12m,1477.3,4.0,0.0,2,0,0,Retained,,0.5438701,803.4592860817909,803.4592860817909,9641.51143298149
C1048712,Gampaha,Silver,Male,App,45,37-60m,2464.11,5.0,0.0,0,1,0,Retained,,0.27141997,668.8086676517129,668.8086676517129,8025.704011820555
C1047878,Anuradhapura,Basic,Male,App,20,13-24m,972.91,6.0,0.0,0,1,0,Retained,,0.30010918,291.979220200479,291.979220200479,3503.7506424057483
C1039665,Colombo,Basic,Female,App,1,0-6m,1083.51,7.0,1.0,1,1,1,Churned,7/27/2025,0.6773598,733.926137931347,733.926137931347,8807.113655176163
C1032833,Kurunegala,Silver,Male,Auto-debit,22,13-24m,1649.13,9.0,0.0,1,1,0,Retained,,0.29754657,490.6929676169157,490.6929676169157,5888.315611402989
C1042471,Jaffna,Basic,Male,Cash,13,13-24m,1502.8,5.0,2.0,2,0,0,Retained,,0.6212475,933.6106984853744,933.6106984853744,11203.328381824493
C1040188,Galle,Platinum,Male,Auto-debit,55,37-60m,5956.75,3.0,2.0,1,0,0,Retained,,0.40631032,2420.288998067379,2420.288998067379,29043.467976808548
C1048289,Colombo,Basic,Male,Cash,5,0-6m,994.74,5.0,1.0,1,1,0,Retained,,0.6628466,659.3600516045094,659.3600516045094,7912.320619254113
C1045047,Gampaha,Gold,Female,Auto-debit,42,37-60m,3896.32,9.0,1.0,0,1,0,Retained,,0.37973574,1479.5719508361817,1479.5719508361817,17754.86341003418
C1008656,Gampaha,Gold,Male,Bank transfer,18,13-24m,3677.05,9.0,0.0,0,1,0,Retained,,0.36188993,1330.687361882627,1330.687361882627,15968.248342591525
C1038953,Ratnapura,Basic,Female,Auto-debit,45,37-60m,1671.36,4.0,1.0,0,1,1,Churned,3/17/2025,0.3070584,513.2051173210144,513.2051173210144,6158.461407852174
C1012714,Gampaha,Basic,Male,Bank transfer,20,13-24m,1045.69,10.0,2.0,0,0,0,Retained,,0.38889915,406.6679495602846,406.6679495602846,4880.015394723416
C1035343,Badulla,Silver,Female,Cash,21,13-24m,2015.35,7.0,1.0,2,1,0,Retained,,0.5555378,1119.6031452596187,1119.6031452596187,13435.237743115424
C1019249,Colombo,Silver,Female,Cash,18,13-24m,720.38,6.0,0.0,3,0,1,Churned,4/13/2025,0.56597376,407.71617629051207,407.71617629051207,4892.594115486145
C1043580,Kalutara,Silver,Male,Bank transfer,32,25-36m,2792.03,5.0,0.0,0,1,1,Churned,5/21/2025,0.31785253,887.4537906894088,887.4537906894088,10649.445488272906
C1005113,Ratnapura,Platinum,Male,App,21,13-24m,8861.71,6.0,1.0,0,0,0,Retained,,0.5562034,4928.9134527415035,4928.9134527415035,59146.96143289804
C1022409,Matara,Basic,Male,Bank transfer,4,0-6m,907.37,7.0,0.0,3,1,1,Churned,10/26/2025,0.5438469,493.4703663998842,493.4703663998842,5921.644396798611
C1037699,Colombo,Gold,Male,App,22,13-24m,4035.68,5.0,0.0,2,1,1,Churned,11/16/2025,0.5116752,2064.957286405563,2064.957286405563,24779.48743686676
C1023274,Hambantota,Silver,Male,Bank transfer,27,25-36m,2391.68,6.0,1.0,0,1,0,Retained,,0.34450936,823.9561537170409,823.9561537170409,9887.47384460449
C1028231,Kegalle,Basic,Male,Bank transfer,48,37-60m,572.45,6.0,1.0,1,0,0,Retained,,0.2905897,166.34806815981867,166.34806815981867,1996.1768179178239
C1007512,Colombo,Silver,Female,Bank transfer,27,25-36m,1462.77,10.0,1.0,1,0,0,Retained,,0.40364525,590.4401582774519,590.4401582774519,7085.281899329423
C1033099,Colombo,Basic,Male,Bank transfer,3,0-6m,1242.24,7.0,0.0,0,0,0,Retained,,0.60154176,747.2592329406739,747.2592329406739,8967.110795288087
C1013273,Gampaha,Platinum,Male,Bank transfer,19,13-24m,10001.22,6.0,0.0,0,0,0,Retained,,0.44691944,4469.739653949738,4469.739653949738,53636.87584739685
C1020202,Ratnapura,Silver,Female,Auto-debit,19,13-24m,3121.9,8.0,0.0,0,1,0,Retained,,0.27219802,849.7750030457973,849.7750030457973,10197.300036549568
C1025395,Jaffna,Basic,Male,Bank transfer,1,0-6m,885.85,6.0,0.0,0,1,1,Churned,3/22/2025,0.6947426,615.4377499192954,615.4377499192954,7385.252999031544
C1047537,Kurunegala,Silver,Male,Auto-debit,34,25-36m,2517.35,6.0,1.0,1,1,1,Churned,10/5/2025,0.35445133,892.2780518397689,892.2780518397689,10707.336622077226
C1016059,Galle,Silver,Female,Auto-debit,32,25-36m,3404.51,6.0,0.0,1,0,0,Retained,,0.28203982,960.2073914963007,960.2073914963007,11522.488697955609
C1000073,Kalutara,Basic,Female,App,1,0-6m,1288.85,5.0,1.0,0,1,0,Retained,,0.6321711,814.7737150400876,814.7737150400876,9777.284580481051
C1001843,Ratnapura,Gold,Male,Auto-debit,40,37-60m,6099.09,6.0,1.0,3,1,0,Retained,,0.44235435,2697.959000361264,2697.959000361264,32375.508004335166
C1033538,Ratnapura,Platinum,Male,Cash,12,7-12m,11436.73,7.0,1.0,0,0,0,Retained,,0.37418342,4279.434703462124,4279.434703462124,51353.21644154549
C1011228,Kurunegala,Gold,Female,Auto-debit,11,7-12m,4058.75,7.0,1.0,1,0,1,Churned,9/4/2025,0.58210224,2362.6074630767107,2362.6074630767107,28351.28955692053
C1045989,Kalutara,Basic,Female,App,5,0-6m,1063.97,6.0,0.0,1,0,0,Retained,,0.57158464,608.1489114779234,608.1489114779234,7297.786937735082
C1017669,Kurunegala,Gold,Male,Cash,10,7-12m,4055.57,5.0,0.0,1,1,0,Retained,,0.591165,2397.5110640352964,2397.5110640352964,28770.13276842356
C1009436,Kalutara,Gold,Male,Auto-debit,17,13-24m,3871.49,5.0,0.0,0,1,0,Retained,,0.44960934,1740.6580607634783,1740.6580607634783,20887.896729161737
C1043841,Galle,Basic,Female,Auto-debit,2,0-6m,1440.3,9.0,0.0,0,0,0,Retained,,0.6144171,884.9449147224426,884.9449147224426,10619.33897666931
C1028879,Trincomalee,Basic,Female,Auto-debit,6,0-6m,1542.44,10.0,1.0,1,0,0,Retained,,0.52338445,807.2891139364243,807.2891139364243,9687.469367237092
C1039497,Colombo,Silver,Male,App,19,13-24m,2602.78,6.0,2.0,1,1,0,Retained,,0.5199257,1353.25224868536,1353.25224868536,16239.02698422432
C1018325,Trincomalee,Silver,Male,Auto-debit,60,37-60m,2895.78,8.0,0.0,1,1,0,Retained,,0.18763687,543.3550872007013,543.3550872007013,6520.2610464084155
C1037621,Anuradhapura,Silver,Female,Auto-debit,12,7-12m,2110.86,7.0,1.0,1,1,0,Retained,,0.41128096,868.1565268975497,868.1565268975497,10417.878322770597
C1019781,Kurunegala,Silver,Male,Auto-debit,36,25-36m,2307.91,9.0,0.0,0,0,0,Retained,,0.14591074,336.74885571956634,336.74885571956634,4040.986268634796
C1013406,Gampaha,Silver,Female,App,16,13-24m,2817.62,7.0,2.0,1,0,1,Churned,12/12/2025,0.5029827,1417.2140476334093,1417.2140476334093,17006.56857160091
C1012150,Colombo,Basic,Female,Cash,17,13-24m,936.78,7.0,1.0,0,1,0,Retained,,0.35475904,332.33117114424704,332.33117114424704,3987.9740537309644
C1005938,Trincomalee,Basic,Male,Bank transfer,4,0-6m,1086.33,6.0,0.0,0,1,0,Retained,,0.4919089,534.3754039084911,534.3754039084911,6412.504846901893
C1028207,Kegalle,Silver,Male,App,35,25-36m,2367.65,7.0,2.0,3,1,0,Retained,,0.4049482,958.7756169900299,958.7756169900299,11505.307403880359
C1028451,Kalutara,Silver,Female,Bank transfer,13,13-24m,2533.95,4.0,0.0,1,1,1,Churned,4/19/2025,0.43030667,1090.3755941748618,1090.3755941748618,13084.507130098342
C1021448,Anuradhapura,Basic,Female,Auto-debit,7,7-12m,1294.65,8.0,0.0,1,1,0,Retained,,0.35051578,453.7952582448721,453.7952582448721,5445.543098938466
C1005745,Colombo,Gold,Male,App,15,13-24m,3372.04,9.0,2.0,0,0,1,Churned,2/3/2025,0.56716853,1912.5149827218056,1912.5149827218056,22950.179792661667
C1004027,Kurunegala,Basic,Female,Cash,3,0-6m,1012.96,5.0,1.0,0,0,0,Retained,,0.65934795,667.893100862503,667.893100862503,8014.717210350036
C1048553,Anuradhapura,Gold,Male,App,36,25-36m,4329.88,4.0,1.0,0,0,0,Retained,,0.48758447,2111.1822523355486,2111.1822523355486,25334.187028026583
C1017500,Galle,Basic,Male,Cash,10,7-12m,1461.93,7.0,3.0,0,0,1,Churned,8/4/2025,0.6805254,994.8805303251744,994.8805303251744,11938.566363902093
C1008974,Kandy,Basic,Male,Bank transfer,3,0-6m,919.59,7.0,1.0,1,0,0,Retained,,0.5498743,505.6589128017426,505.6589128017426,6067.906953620911
C1038665,Nuwara Eliya,Basic,Male,Bank transfer,4,0-6m,1088.97,4.0,1.0,1,1,0,Retained,,0.630697,686.8101251006127,686.8101251006127,8241.721501207352
C1021326,Batticaloa,Basic,Male,App,25,25-36m,1709.83,7.0,0.0,2,0,0,Retained,,0.2656288,454.1801162338257,454.1801162338257,5450.1613948059085
C1036731,Anuradhapura,Gold,Female,Bank transfer,6,0-6m,3528.55,9.0,0.0,1,0,1,Churned,1/27/2025,0.5456126,1925.2212466597557,1925.2212466597557,23102.65495991707
C1003937,Trincomalee,Silver,Female,Auto-debit,23,13-24m,2136.27,7.0,0.0,1,0,0,Retained,,0.38157398,815.1450357574224,815.1450357574224,9781.74042908907
C1020437,Puttalam,Basic,Female,Auto-debit,4,0-6m,1343.69,4.0,1.0,0,0,1,Churned,8/30/2025,0.66760355,897.052217245698,897.052217245698,10764.626606948375
C1017494,Hambantota,Gold,Female,Auto-debit,30,25-36m,3849.65,5.0,0.0,0,0,0,Retained,,0.4116705,1584.7873634248972,1584.7873634248972,19017.448361098766
C1004414,Kalutara,Basic,Male,Bank transfer,6,0-6m,729.99,4.0,2.0,0,0,0,Retained,,0.50774515,370.64887967705727,370.64887967705727,4447.786556124687
C1040125,Badulla,Silver,Male,App,23,13-24m,2297.86,7.0,0.0,0,1,0,Retained,,0.32828978,754.363947070241,754.363947070241,9052.367364842892
C1044616,Kandy,Gold,Male,Auto-debit,26,25-36m,3955.41,8.0,0.0,1,0,0,Retained,,0.2871733,1135.8881464353203,1135.8881464353203,13630.657757223844
C1026401,Badulla,Silver,Male,Cash,52,37-60m,2322.77,9.0,0.0,2,0,0,Retained,,0.469616,1090.8099467593431,1090.8099467593431,13089.719361112118
C1003146,Kurunegala,Basic,Female,Bank transfer,23,13-24m,1735.9,8.0,0.0,0,1,0,Retained,,0.23289123,404.2758892387152,404.2758892387152,4851.310670864583
C1042548,Batticaloa,Basic,Female,Cash,9,7-12m,1081.78,8.0,1.0,1,1,0,Retained,,0.5737237,620.6427958655357,620.6427958655357,7447.713550386428
C1046464,Badulla,Basic,Male,Bank transfer,4,0-6m,1771.75,6.0,1.0,0,0,0,Retained,,0.65004146,1151.7109585106373,1151.7109585106373,13820.531502127647
C1007507,Badulla,Silver,Male,Bank transfer,50,37-60m,2444.63,7.0,1.0,0,0,0,Retained,,0.2735412,668.7070532917977,668.7070532917977,8024.484639501572
C1038960,Gampaha,Silver,Male,Auto-debit,52,37-60m,2486.49,7.0,0.0,3,0,1,Churned,10/18/2025,0.29674327,737.8491827094555,737.8491827094555,8854.190192513466
C1009990,Kandy,Basic,Female,Auto-debit,24,13-24m,1107.65,7.0,0.0,0,0,0,Retained,,0.10810557,119.74313469678164,119.74313469678164,1436.9176163613797
C1003514,Ratnapura,Silver,Female,Auto-debit,37,37-60m,2723.49,7.0,1.0,0,0,0,Retained,,0.293566,799.5240341305732,799.5240341305732,9594.288409566878
C1044149,Galle,Basic,Male,Bank transfer,2,0-6m,1554.5,8.0,0.0,1,1,0,Retained,,0.6857152,1065.9442760944366,1065.9442760944366,12791.33131313324
C1042714,Anuradhapura,Gold,Female,Auto-debit,50,37-60m,3688.33,7.0,0.0,0,1,0,Retained,,0.26358533,972.1896767163277,972.1896767163277,11666.276120595932
C1019476,Kurunegala,Silver,Female,Bank transfer,9,7-12m,1793.89,7.0,2.0,0,0,0,Retained,,0.5239724,939.9488344323636,939.9488344323636,11279.386013188363
C1031235,Galle,Basic,Female,Bank transfer,5,0-6m,1065.51,6.0,1.0,1,1,0,Retained,,0.6571048,700.1517250174284,700.1517250174284,8401.82070020914
C1033971,Nuwara Eliya,Gold,Female,Cash,11,7-12m,2897.66,3.0,0.0,1,0,0,Retained,,0.6442428,1866.7966588532925,1866.7966588532925,22401.55990623951
C1036163,Puttalam,Gold,Male,Bank transfer,49,37-60m,4173.16,8.0,0.0,1,0,0,Retained,,0.30576092,1275.98924110651,1275.98924110651,15311.87089327812
C1009411,Matale,Gold,Male,Bank transfer,35,25-36m,5011.51,10.0,0.0,0,1,0,Retained,,0.31874424,1597.3899571841955,1597.3899571841955,19168.679486210345
C1005255,Badulla,Basic,Female,Bank transfer,4,0-6m,953.72,7.0,0.0,2,0,0,Retained,,0.56334454,537.2729529833794,537.2729529833794,6447.275435800552
C1038725,Puttalam,Basic,Female,App,8,7-12m,1109.64,7.0,1.0,0,0,0,Retained,,0.48630244,539.6206344151498,539.6206344151498,6475.447612981798
C1026624,Kalutara,Platinum,Male,Auto-debit,26,25-36m,8857.75,9.0,0.0,0,1,0,Retained,,0.38698542,3427.8201144635677,3427.8201144635677,41133.84137356281
C1015678,Puttalam,Basic,Female,Bank transfer,12,7-12m,1471.77,7.0,0.0,1,1,0,Retained,,0.3497556,514.7597776204348,514.7597776204348,6177.117331445217
C1041187,Anuradhapura,Silver,Female,Auto-debit,20,13-24m,3001.07,6.0,0.0,1,0,0,Retained,,0.40114248,1203.856656419039,1203.856656419039,14446.279877028468
C1010046,Ampara,Gold,Male,Auto-debit,25,25-36m,3874.77,5.0,1.0,0,1,0,Retained,,0.4414094,1710.35993588984,1710.35993588984,20524.31923067808
C1001055,Kurunegala,Basic,Female,Auto-debit,2,0-6m,1357.66,5.0,1.0,1,0,0,Retained,,0.65067434,883.3945286655427,883.3945286655427,10600.734343986513
C1016978,Ratnapura,Basic,Female,Auto-debit,1,0-6m,1219.43,10.0,0.0,1,0,0,Retained,,0.6129401,747.4375132346154,747.4375132346154,8969.250158815385
C1033528,Ratnapura,Basic,Male,Cash,56,37-60m,1203.93,8.0,1.0,3,1,0,Retained,,0.28086,338.1357879978419,338.1357879978419,4057.6294559741027
C1001525,Gampaha,Basic,Male,Cash,43,37-60m,779.28,9.0,2.0,0,1,0,Retained,,0.310538,241.9960478925705,241.9960478925705,2903.952574710846
C1020043,Colombo,Silver,Female,Cash,12,7-12m,1511.89,10.0,0.0,1,1,0,Retained,,0.49454355,747.6954514360428,747.6954514360428,8972.345417232515
C1046073,Kegalle,Gold,Male,Cash,15,13-24m,4093.55,6.0,2.0,1,0,1,Churned,6/14/2025,0.678597,2777.870640540123,2777.870640540123,33334.44768648148
C1022208,Colombo,Gold,Male,Auto-debit,19,13-24m,3687.44,4.0,1.0,1,0,0,Retained,,0.5736943,2115.4632680368422,2115.4632680368422,25385.559216442107
C1005154,Colombo,Gold,Male,Bank transfer,33,25-36m,5023.44,4.0,1.0,0,0,0,Retained,,0.4559543,2290.459135494232,2290.459135494232,27485.509625930787
C1014126,Kandy,Platinum,Female,Cash,39,37-60m,6745.15,6.0,0.0,1,1,0,Retained,,0.6145381,4145.151486736536,4145.151486736536,49741.81784083843
